"CODIGO","CICLO","CLAVE_MATERIA","MATERIA","CALIFICACION","MODALIDAD"
"180","2019-B","I5883","SEMINARIO DE SOLUCION DE PROBLEMAS DE PROGRAMACION","81","ORDINARIO"
"180","2019-B","I5894","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS I","43","ORDINARIO"
"180","2019-B","I5882","PROGRAMACION","SD","EXTRAORDINARIO"
"180","2019-B","I6123","INTRODUCCION A LA FISICA","60","ORDINARIO"
"180","2019-B","I5893","METODOS MATEMATICOS I","75","ORDINARIO"
"180","2019-B","I5892","MATEMATICA DISCRETA","53","EXTRAORDINARIO"
"180","2019-B","I5892","MATEMATICA DISCRETA","53","ORDINARIO"
"180","2020-B","I5895","METODOS MATEMATICOS II","92","ORDINARIO"
"180","2021-A","I5894","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS I","SD","ORDINARIO"
"180","2021-A","I5915","TEORIA DE LA COMPUTACION","SD","ORDINARIO"
"180","2021-A","I5882","PROGRAMACION","SD","EXTRAORDINARIO"
"180","2021-A","I5882","PROGRAMACION","SD","ORDINARIO"
"180","2021-A","I5892","MATEMATICA DISCRETA","90","ORDINARIO"
"180","2021-A","I5886","ESTRUCTURAS DE DATOS I","SD","EXTRAORDINARIO"
"180","2021-A","I5886","ESTRUCTURAS DE DATOS I","SD","ORDINARIO"
"180","2021-A","I5896","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS II","SD","ORDINARIO"
"180","2021-A","I5897","ESTADISTICA Y PROCESOS ESTOCASTICOS","SD","EXTRAORDINARIO"
"180","2021-A","I5897","ESTADISTICA Y PROCESOS ESTOCASTICOS","SD","ORDINARIO"
"180","2021-A","I5915","TEORIA DE LA COMPUTACION","SD","EXTRAORDINARIO"
"180","2021-B","I5896","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS II","SD","ORDINARIO"
"180","2021-B","I5894","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS I","SD","ORDINARIO"
"180","2021-B","I5882","PROGRAMACION","SD","EXTRAORDINARIO"
"180","2021-B","I5882","PROGRAMACION","SD","ORDINARIO"
"180","2021-B","I5886","ESTRUCTURAS DE DATOS I","SD","ORDINARIO"
"180","2021-B","I5890","BASES DE DATOS","SD","ORDINARIO"
"180","2021-B","I5890","BASES DE DATOS","SD","EXTRAORDINARIO"
"180","2021-B","I5891","SEMINARIO DE SOLUCION DE PROBLEMAS DE BASES DE DATOS","SD","ORDINARIO"
"180","2021-B","I5886","ESTRUCTURAS DE DATOS I","SD","EXTRAORDINARIO"
"180","2022-A","I5882","PROGRAMACION","60","EXTRAORDINARIO"
"180","2022-A","I5886","ESTRUCTURAS DE DATOS I","67","EXTRAORDINARIO"
"180","2022-A","I5882","PROGRAMACION","38","ORDINARIO"
"180","2022-A","I5894","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS I","SD","ORDINARIO"
"180","2022-A","I5896","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS II","SD","ORDINARIO"
"180","2022-A","I5890","BASES DE DATOS","SD","EXTRAORDINARIO"
"180","2022-A","I5890","BASES DE DATOS","SD","ORDINARIO"
"180","2022-A","I5886","ESTRUCTURAS DE DATOS I","17","ORDINARIO"
"180","2022-A","I5891","SEMINARIO DE SOLUCION DE PROBLEMAS DE BASES DE DATOS","SD","ORDINARIO"
"180","2022-B","I5897","ESTADISTICA Y PROCESOS ESTOCASTICOS","100","ORDINARIO"
"180","2022-B","I5915","TEORIA DE LA COMPUTACION","SD","EXTRAORDINARIO"
"180","2022-B","I5915","TEORIA DE LA COMPUTACION","SD","ORDINARIO"
"180","2022-B","I5896","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS II","80","ORDINARIO"
"180","2022-B","I5887","SEMINARIO DE SOLUCION DE PROBLEMAS DE ESTRUCTURAS DE DATOS I","SD","ORDINARIO"
"180","2022-B","I5910","HIPERMEDIA","90","ORDINARIO"
"180","2022-B","I5894","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS I","60","ORDINARIO"
"180","2023-A","I5915","TEORIA DE LA COMPUTACION","90","ORDINARIO"
"180","2023-A","I5884","ALGORITMIA","74","ORDINARIO"
"180","2023-A","I5888","ESTRUCTURAS DE DATOS II","64","ORDINARIO"
"180","2023-A","I5890","BASES DE DATOS","83","ORDINARIO"
"180","2023-A","I5891","SEMINARIO DE SOLUCION DE PROBLEMAS DE BASES DE DATOS","72","ORDINARIO"
"180","2023-A","I5909","PROGRAMACION PARA INTERNET","SD","ORDINARIO"
"180","2023-A","I5909","PROGRAMACION PARA INTERNET","SD","EXTRAORDINARIO"
"180","2023-A","I5901","CONTROL DE PROYECTOS","96","ORDINARIO"
"180","2023-B","I5887","SEMINARIO DE SOLUCION DE PROBLEMAS DE ESTRUCTURAS DE DATOS I","98","ORDINARIO"
"180","2023-B","I5909","PROGRAMACION PARA INTERNET","100","ORDINARIO"
"180","2023-B","I5889","SEMINARIO DE SOLUCION DE PROBLEMAS DE ESTRUCTURAS DE DATOS II","88","ORDINARIO"
"180","2024-A","I5885","SEMINARIO DE SOLUCION DE PROBLEMAS DE ALGORITMIA","91","ORDINARIO"
"180","2024-A","I5905","SEGURIDAD DE LA INFORMACION","92","ORDINARIO"
"180","2024-A","I5908","ADMINISTRACION DE SERVIDORES","67","ORDINARIO"
"180","2024-A","I5907","ADMINISTRACION DE REDES","90","ORDINARIO"
"180","2024-A","I5899","SEMINARIO DE SOLUCION DE PROBLEMAS DE INGENIERIA DE SOFTWARE I","60","ORDINARIO"
"180","2024-A","I5898","INGENIERIA DE SOFTWARE I","72","ORDINARIO"
"180","2024-B","I7029","SISTEMAS OPERATIVOS","84","ORDINARIO"
"180","2024-B","I5912","CLASIFICACION INTELIGENTE DE DATOS","78","ORDINARIO"
"180","2024-B","I7033","SISTEMAS OPERATIVOS DE RED","78","ORDINARIO"
"180","2024-B","I5911","MINERIA DE DATOS","60","ORDINARIO"
"180","2024-B","IL350","LIDERAZGO Y EMPRENDIMIENTO","95","ORDINARIO"
"180","2024-B","CC417","TOPICOS SELECTOS DE COMPUTACION I","85","ORDINARIO"
"181","2019-B","I5883","SEMINARIO DE SOLUCION DE PROBLEMAS DE PROGRAMACION","78","ORDINARIO"
"181","2019-B","I6123","INTRODUCCION A LA FISICA","61","ORDINARIO"
"181","2019-B","I5892","MATEMATICA DISCRETA","67","ORDINARIO"
"181","2019-B","I5893","METODOS MATEMATICOS I","90","ORDINARIO"
"181","2019-B","I5882","PROGRAMACION","74","ORDINARIO"
"181","2019-B","I5894","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS I","63","ORDINARIO"
"181","2020-A","I5915","TEORIA DE LA COMPUTACION","74","ORDINARIO"
"181","2020-A","I5887","SEMINARIO DE SOLUCION DE PROBLEMAS DE ESTRUCTURAS DE DATOS I","81","ORDINARIO"
"181","2020-A","I5895","METODOS MATEMATICOS II","70","ORDINARIO"
"181","2020-A","I5886","ESTRUCTURAS DE DATOS I","93","ORDINARIO"
"181","2020-A","I5896","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS II","70","ORDINARIO"
"181","2020-B","I5889","SEMINARIO DE SOLUCION DE PROBLEMAS DE ESTRUCTURAS DE DATOS II","65","ORDINARIO"
"181","2020-B","I5907","ADMINISTRACION DE REDES","93","ORDINARIO"
"181","2020-B","I5897","ESTADISTICA Y PROCESOS ESTOCASTICOS","60","ORDINARIO"
"181","2021-A","I5910","HIPERMEDIA","86","ORDINARIO"
"181","2021-A","I5888","ESTRUCTURAS DE DATOS II","SD","EXTRAORDINARIO"
"181","2021-A","I5908","ADMINISTRACION DE SERVIDORES","8","ORDINARIO"
"181","2021-A","I5908","ADMINISTRACION DE SERVIDORES","SD","EXTRAORDINARIO"
"181","2021-A","I5888","ESTRUCTURAS DE DATOS II","SD","ORDINARIO"
"181","2021-A","I5898","INGENIERIA DE SOFTWARE I","70","ORDINARIO"
"181","2021-B","I5908","ADMINISTRACION DE SERVIDORES","30","ORDINARIO"
"181","2021-B","I5891","SEMINARIO DE SOLUCION DE PROBLEMAS DE BASES DE DATOS","60","ORDINARIO"
"181","2021-B","I5888","ESTRUCTURAS DE DATOS II","SD","EXTRAORDINARIO"
"181","2021-B","I5888","ESTRUCTURAS DE DATOS II","SD","ORDINARIO"
"181","2021-B","I5890","BASES DE DATOS","100","ORDINARIO"
"181","2021-B","I5908","ADMINISTRACION DE SERVIDORES","SD","EXTRAORDINARIO"
"181","2022-A","I5901","CONTROL DE PROYECTOS","SD","EXTRAORDINARIO"
"181","2022-A","I5909","PROGRAMACION PARA INTERNET","SD","ORDINARIO"
"181","2022-A","I5909","PROGRAMACION PARA INTERNET","SD","EXTRAORDINARIO"
"181","2022-A","I5888","ESTRUCTURAS DE DATOS II","81","ORDINARIO"
"181","2022-A","I5908","ADMINISTRACION DE SERVIDORES","30","ORDINARIO"
"181","2022-A","I5901","CONTROL DE PROYECTOS","SD","ORDINARIO"
"181","2022-A","I5908","ADMINISTRACION DE SERVIDORES","SD","EXTRAORDINARIO"
"181","2022-B","I5904","SEMINARIO DE SOLUCION DE PROBLEMAS DE USO, ADAPTACION, EXPLOTACION DE SISTEMAS OPERATIVOS","25","ORDINARIO"
"181","2022-B","I5900","INGENIERIA DE SOFTWARE II","94","ORDINARIO"
"181","2022-B","I5908","ADMINISTRACION DE SERVIDORES","SD","ORDINARIO"
"181","2022-B","I5908","ADMINISTRACION DE SERVIDORES","SD","EXTRAORDINARIO"
"181","2022-B","I5909","PROGRAMACION PARA INTERNET","SD","ORDINARIO"
"181","2022-B","I5909","PROGRAMACION PARA INTERNET","SD","EXTRAORDINARIO"
"182","2019-B","I5893","METODOS MATEMATICOS I","SD","ORDINARIO"
"182","2019-B","I5883","SEMINARIO DE SOLUCION DE PROBLEMAS DE PROGRAMACION","SD","ORDINARIO"
"182","2019-B","I5892","MATEMATICA DISCRETA","SD","ORDINARIO"
"182","2019-B","I5892","MATEMATICA DISCRETA","SD","EXTRAORDINARIO"
"182","2019-B","I6123","INTRODUCCION A LA FISICA","SD","EXTRAORDINARIO"
"182","2019-B","I6123","INTRODUCCION A LA FISICA","SD","ORDINARIO"
"182","2019-B","I5893","METODOS MATEMATICOS I","SD","EXTRAORDINARIO"
"182","2019-B","I5882","PROGRAMACION","SD","ORDINARIO"
"182","2019-B","I5882","PROGRAMACION","SD","EXTRAORDINARIO"
"182","2019-B","I5894","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS I","SD","ORDINARIO"
"183","2019-B","I5892","MATEMATICA DISCRETA","SD","ORDINARIO"
"183","2019-B","I5882","PROGRAMACION","SD","ORDINARIO"
"183","2019-B","I5894","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS I","67","ORDINARIO"
"183","2019-B","I5882","PROGRAMACION","SD","EXTRAORDINARIO"
"183","2019-B","I5892","MATEMATICA DISCRETA","SD","EXTRAORDINARIO"
"183","2019-B","I5883","SEMINARIO DE SOLUCION DE PROBLEMAS DE PROGRAMACION","73","ORDINARIO"
"183","2019-B","I5893","METODOS MATEMATICOS I","93","ORDINARIO"
"183","2020-A","I5915","TEORIA DE LA COMPUTACION","60","ORDINARIO"
"183","2020-A","I5882","PROGRAMACION","92","ORDINARIO"
"183","2020-A","I5892","MATEMATICA DISCRETA","88","ORDINARIO"
"183","2020-A","I5895","METODOS MATEMATICOS II","60","ORDINARIO"
"183","2020-B","I5886","ESTRUCTURAS DE DATOS I","23","ORDINARIO"
"183","2021-A","I5887","SEMINARIO DE SOLUCION DE PROBLEMAS DE ESTRUCTURAS DE DATOS I","76","ORDINARIO"
"183","2021-A","I5896","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS II","0","ORDINARIO"
"183","2021-A","I5886","ESTRUCTURAS DE DATOS I","87","ORDINARIO"
"183","2021-B","I5896","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS II","0","ORDINARIO"
"183","2021-B","I5897","ESTADISTICA Y PROCESOS ESTOCASTICOS","SD","EXTRAORDINARIO"
"183","2021-B","I5897","ESTADISTICA Y PROCESOS ESTOCASTICOS","SD","ORDINARIO"
"183","2021-B","I5888","ESTRUCTURAS DE DATOS II","SD","EXTRAORDINARIO"
"183","2021-B","I5888","ESTRUCTURAS DE DATOS II","SD","ORDINARIO"
"183","2021-B","I5889","SEMINARIO DE SOLUCION DE PROBLEMAS DE ESTRUCTURAS DE DATOS II","SD","ORDINARIO"
"184","2019-B","I5883","SEMINARIO DE SOLUCION DE PROBLEMAS DE PROGRAMACION","61","ORDINARIO"
"184","2019-B","I5894","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS I","SD","ORDINARIO"
"184","2019-B","I5882","PROGRAMACION","SD","ORDINARIO"
"184","2019-B","I5882","PROGRAMACION","SD","EXTRAORDINARIO"
"184","2019-B","I5893","METODOS MATEMATICOS I","SD","EXTRAORDINARIO"
"184","2019-B","I5893","METODOS MATEMATICOS I","SD","ORDINARIO"
"184","2019-B","I5892","MATEMATICA DISCRETA","SD","EXTRAORDINARIO"
"184","2019-B","I5892","MATEMATICA DISCRETA","SD","ORDINARIO"
"184","2019-B","I6123","INTRODUCCION A LA FISICA","SD","EXTRAORDINARIO"
"184","2019-B","I6123","INTRODUCCION A LA FISICA","SD","ORDINARIO"
"184","2020-A","I5894","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS I","60","ORDINARIO"
"185","2019-B","I5892","MATEMATICA DISCRETA","SD","ORDINARIO"
"185","2019-B","I6123","INTRODUCCION A LA FISICA","SD","EXTRAORDINARIO"
"185","2019-B","I6123","INTRODUCCION A LA FISICA","SD","ORDINARIO"
"185","2019-B","I5893","METODOS MATEMATICOS I","SD","ORDINARIO"
"185","2019-B","I5882","PROGRAMACION","SD","ORDINARIO"
"185","2019-B","I5882","PROGRAMACION","SD","EXTRAORDINARIO"
"185","2019-B","I5894","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS I","SD","ORDINARIO"
"185","2019-B","I5883","SEMINARIO DE SOLUCION DE PROBLEMAS DE PROGRAMACION","SD","ORDINARIO"
"185","2019-B","I5892","MATEMATICA DISCRETA","SD","EXTRAORDINARIO"
"185","2019-B","I5893","METODOS MATEMATICOS I","SD","EXTRAORDINARIO"
"186","2019-B","I6123","INTRODUCCION A LA FISICA","80","ORDINARIO"
"186","2019-B","I5892","MATEMATICA DISCRETA","87","ORDINARIO"
"186","2019-B","I5893","METODOS MATEMATICOS I","83","ORDINARIO"
"186","2019-B","I5882","PROGRAMACION","90","ORDINARIO"
"186","2019-B","I5894","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS I","78","ORDINARIO"
"186","2019-B","I5883","SEMINARIO DE SOLUCION DE PROBLEMAS DE PROGRAMACION","82","ORDINARIO"
"186","2020-A","I5896","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS II","90","ORDINARIO"
"186","2020-A","I5895","METODOS MATEMATICOS II","60","ORDINARIO"
"187","2019-B","I6123","INTRODUCCION A LA FISICA","94","ORDINARIO"
"187","2019-B","I5892","MATEMATICA DISCRETA","87","ORDINARIO"
"187","2019-B","I5883","SEMINARIO DE SOLUCION DE PROBLEMAS DE PROGRAMACION","85","ORDINARIO"
"187","2019-B","I5894","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS I","65","ORDINARIO"
"187","2019-B","I5882","PROGRAMACION","96","ORDINARIO"
"187","2019-B","I5893","METODOS MATEMATICOS I","93","ORDINARIO"
"187","2020-A","I5915","TEORIA DE LA COMPUTACION","100","ORDINARIO"
"187","2020-A","I5895","METODOS MATEMATICOS II","86","ORDINARIO"
"187","2020-A","I5896","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS II","83","ORDINARIO"
"187","2020-A","I5887","SEMINARIO DE SOLUCION DE PROBLEMAS DE ESTRUCTURAS DE DATOS I","100","ORDINARIO"
"187","2020-A","I5886","ESTRUCTURAS DE DATOS I","88","ORDINARIO"
"187","2020-B","I5907","ADMINISTRACION DE REDES","98","ORDINARIO"
"187","2020-B","I5885","SEMINARIO DE SOLUCION DE PROBLEMAS DE ALGORITMIA","100","ORDINARIO"
"187","2020-B","I5897","ESTADISTICA Y PROCESOS ESTOCASTICOS","100","ORDINARIO"
"187","2020-B","I5889","SEMINARIO DE SOLUCION DE PROBLEMAS DE ESTRUCTURAS DE DATOS II","100","ORDINARIO"
"187","2020-B","I5884","ALGORITMIA","87","ORDINARIO"
"187","2020-B","I5888","ESTRUCTURAS DE DATOS II","88","ORDINARIO"
"187","2021-A","I5909","PROGRAMACION PARA INTERNET","100","ORDINARIO"
"187","2021-A","I5908","ADMINISTRACION DE SERVIDORES","100","ORDINARIO"
"187","2021-A","I5891","SEMINARIO DE SOLUCION DE PROBLEMAS DE BASES DE DATOS","100","ORDINARIO"
"187","2021-A","I5898","INGENIERIA DE SOFTWARE I","95","ORDINARIO"
"187","2021-A","I5890","BASES DE DATOS","98","ORDINARIO"
"187","2021-A","I5910","HIPERMEDIA","100","ORDINARIO"
"187","2021-B","I5903","USO, ADAPTACION Y EXPLOTACION DE SISTEMAS OPERATIVOS","100","ORDINARIO"
"187","2021-B","I5900","INGENIERIA DE SOFTWARE II","98","ORDINARIO"
"187","2021-B","ET340","TOPICOS DE INGENIERIA BIOMEDICA","100","ORDINARIO"
"187","2021-B","I5899","SEMINARIO DE SOLUCION DE PROBLEMAS DE INGENIERIA DE SOFTWARE I","98","ORDINARIO"
"187","2021-B","I5905","SEGURIDAD DE LA INFORMACION","100","ORDINARIO"
"187","2021-B","I5901","CONTROL DE PROYECTOS","100","ORDINARIO"
"187","2022-A","I5911","MINERIA DE DATOS","91","ORDINARIO"
"187","2022-A","I5906","ALMACENES DE DATOS (DATA WAREHOUSE)","100","ORDINARIO"
"187","2022-A","I5902","ADMINISTRACION DE BASES DE DATOS","87","ORDINARIO"
"187","2022-A","I5904","SEMINARIO DE SOLUCION DE PROBLEMAS DE USO, ADAPTACION, EXPLOTACION DE SISTEMAS OPERATIVOS","100","ORDINARIO"
"187","2022-B","IL353","ADMINISTRACION DE PROYECTOS TECNOLOGICOS","92","ORDINARIO"
"187","2022-B","I5914","SEMINARIO DE SOLUCION DE PROBLEMAS DE SISTEMAS BASADOS EN CONOCIMIENTO","90","ORDINARIO"
"187","2022-B","I5912","CLASIFICACION INTELIGENTE DE DATOS","95","ORDINARIO"
"187","2022-B","I5913","SISTEMAS BASADOS EN CONOCIMIENTO","94","ORDINARIO"
"187","2022-B","I5918","COMPUTO FLEXIBLE (SOFTCOMPUTING)","AC","ORDINARIO"
"187","2022-B","I5916","PROYECTO DE GESTION DE LA TECNOLOGIA DE INFORMACION","AC","ORDINARIO"
"187","2022-B","I5917","PROYECTO DE SISTEMAS ROBUSTOS, PARALELOS Y DISTRIBUIDOS","AC","ORDINARIO"
"187","2023-A","ET416","TOPICOS SELECTOS EN INSTRUMENTACION","76","ORDINARIO"
"188","2019-B","I5893","METODOS MATEMATICOS I","85","ORDINARIO"
"188","2019-B","I5883","SEMINARIO DE SOLUCION DE PROBLEMAS DE PROGRAMACION","76","ORDINARIO"
"188","2019-B","I5882","PROGRAMACION","94","ORDINARIO"
"188","2019-B","I5892","MATEMATICA DISCRETA","97","ORDINARIO"
"188","2019-B","I5894","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS I","77","ORDINARIO"
"188","2019-B","I6123","INTRODUCCION A LA FISICA","95","ORDINARIO"
"188","2020-A","I5895","METODOS MATEMATICOS II","88","ORDINARIO"
"188","2020-A","I5886","ESTRUCTURAS DE DATOS I","95","ORDINARIO"
"188","2020-A","I5915","TEORIA DE LA COMPUTACION","72","ORDINARIO"
"188","2020-A","I5896","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS II","63","ORDINARIO"
"188","2020-B","I5888","ESTRUCTURAS DE DATOS II","71","ORDINARIO"
"188","2020-B","I5897","ESTADISTICA Y PROCESOS ESTOCASTICOS","68","ORDINARIO"
"188","2020-B","I5885","SEMINARIO DE SOLUCION DE PROBLEMAS DE ALGORITMIA","35","ORDINARIO"
"188","2020-B","I5907","ADMINISTRACION DE REDES","85","ORDINARIO"
"188","2020-B","I5887","SEMINARIO DE SOLUCION DE PROBLEMAS DE ESTRUCTURAS DE DATOS I","22","ORDINARIO"
"188","2021-A","I5887","SEMINARIO DE SOLUCION DE PROBLEMAS DE ESTRUCTURAS DE DATOS I","84","ORDINARIO"
"188","2021-A","I5885","SEMINARIO DE SOLUCION DE PROBLEMAS DE ALGORITMIA","SD","ORDINARIO"
"188","2021-A","I5884","ALGORITMIA","SD","ORDINARIO"
"188","2021-A","I5884","ALGORITMIA","SD","EXTRAORDINARIO"
"188","2021-A","I5910","HIPERMEDIA","98","ORDINARIO"
"188","2021-B","I5885","SEMINARIO DE SOLUCION DE PROBLEMAS DE ALGORITMIA","99","ORDINARIO"
"188","2021-B","I5884","ALGORITMIA","82","ORDINARIO"
"188","2021-B","I5890","BASES DE DATOS","82","ORDINARIO"
"188","2021-B","I5889","SEMINARIO DE SOLUCION DE PROBLEMAS DE ESTRUCTURAS DE DATOS II","90","ORDINARIO"
"188","2022-A","I5891","SEMINARIO DE SOLUCION DE PROBLEMAS DE BASES DE DATOS","80","ORDINARIO"
"188","2022-A","I5908","ADMINISTRACION DE SERVIDORES","SD","EXTRAORDINARIO"
"188","2022-A","I5908","ADMINISTRACION DE SERVIDORES","SD","ORDINARIO"
"188","2022-A","I6493","PROBLEMAS SOCIOECONOMICOS Y POLITICOS DE MEXICO","95","ORDINARIO"
"188","2022-A","I5898","INGENIERIA DE SOFTWARE I","60","ORDINARIO"
"188","2022-A","I6184","COMPORTAMIENTO HUMANO EN LAS ORGANIZACIONES","90","ORDINARIO"
"188","2022-B","I5903","USO, ADAPTACION Y EXPLOTACION DE SISTEMAS OPERATIVOS","74","ORDINARIO"
"188","2022-B","I5900","INGENIERIA DE SOFTWARE II","86","ORDINARIO"
"188","2022-B","I5905","SEGURIDAD DE LA INFORMACION","76","ORDINARIO"
"188","2022-B","I5901","CONTROL DE PROYECTOS","83","ORDINARIO"
"188","2022-B","I5908","ADMINISTRACION DE SERVIDORES","78","ORDINARIO"
"188","2023-A","I5909","PROGRAMACION PARA INTERNET","SD","EXTRAORDINARIO"
"188","2023-A","I5909","PROGRAMACION PARA INTERNET","8","ORDINARIO"
"188","2023-A","ET412","TOPICOS SELECTOS EN COMUNICACIONES","80","ORDINARIO"
"188","2023-A","I5911","MINERIA DE DATOS","80","ORDINARIO"
"188","2023-A","I5902","ADMINISTRACION DE BASES DE DATOS","93","ORDINARIO"
"188","2023-A","I5904","SEMINARIO DE SOLUCION DE PROBLEMAS DE USO, ADAPTACION, EXPLOTACION DE SISTEMAS OPERATIVOS","55","ORDINARIO"
"188","2023-B","I5904","SEMINARIO DE SOLUCION DE PROBLEMAS DE USO, ADAPTACION, EXPLOTACION DE SISTEMAS OPERATIVOS","62","ORDINARIO"
"188","2023-B","I5899","SEMINARIO DE SOLUCION DE PROBLEMAS DE INGENIERIA DE SOFTWARE I","100","ORDINARIO"
"188","2023-B","I5909","PROGRAMACION PARA INTERNET","60","ORDINARIO"
"188","2024-A","I5906","ALMACENES DE DATOS (DATA WAREHOUSE)","43","ORDINARIO"
"188","2024-A","I5914","SEMINARIO DE SOLUCION DE PROBLEMAS DE SISTEMAS BASADOS EN CONOCIMIENTO","68","ORDINARIO"
"188","2024-A","I5913","SISTEMAS BASADOS EN CONOCIMIENTO","100","ORDINARIO"
"188","2024-A","I5912","CLASIFICACION INTELIGENTE DE DATOS","67","ORDINARIO"
"188","2024-A","I5906","ALMACENES DE DATOS (DATA WAREHOUSE)","80","EXTRAORDINARIO"
"189","2019-B","I5882","PROGRAMACION","97","ORDINARIO"
"189","2019-B","I6123","INTRODUCCION A LA FISICA","91","ORDINARIO"
"189","2019-B","I5893","METODOS MATEMATICOS I","92","ORDINARIO"
"189","2019-B","I5892","MATEMATICA DISCRETA","100","ORDINARIO"
"189","2019-B","I5883","SEMINARIO DE SOLUCION DE PROBLEMAS DE PROGRAMACION","99","ORDINARIO"
"189","2019-B","I5894","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS I","71","ORDINARIO"
"189","2020-B","I5887","SEMINARIO DE SOLUCION DE PROBLEMAS DE ESTRUCTURAS DE DATOS I","100","ORDINARIO"
"189","2020-B","I5895","METODOS MATEMATICOS II","78","ORDINARIO"
"189","2020-B","I5886","ESTRUCTURAS DE DATOS I","100","ORDINARIO"
"189","2021-A","I5907","ADMINISTRACION DE REDES","SD","ORDINARIO"
"189","2021-A","I5907","ADMINISTRACION DE REDES","SD","EXTRAORDINARIO"
"189","2021-A","I5897","ESTADISTICA Y PROCESOS ESTOCASTICOS","SD","ORDINARIO"
"189","2021-A","I5897","ESTADISTICA Y PROCESOS ESTOCASTICOS","SD","EXTRAORDINARIO"
"189","2021-A","I5908","ADMINISTRACION DE SERVIDORES","SD","ORDINARIO"
"189","2021-A","I5888","ESTRUCTURAS DE DATOS II","SD","EXTRAORDINARIO"
"189","2021-A","I5888","ESTRUCTURAS DE DATOS II","SD","ORDINARIO"
"189","2021-A","I5885","SEMINARIO DE SOLUCION DE PROBLEMAS DE ALGORITMIA","97","ORDINARIO"
"189","2021-A","I5915","TEORIA DE LA COMPUTACION","80","ORDINARIO"
"189","2021-A","I5896","SEMINARIO DE SOLUCION DE PROBLEMAS DE METODOS MATEMATICOS II","75","ORDINARIO"
"189","2021-A","I5884","ALGORITMIA","SD","ORDINARIO"
"189","2021-A","I5908","ADMINISTRACION DE SERVIDORES","SD","EXTRAORDINARIO"
"189","2021-A","I5898","INGENIERIA DE SOFTWARE I","SD","ORDINARIO"
"189","2021-A","I5889","SEMINARIO DE SOLUCION DE PROBLEMAS DE ESTRUCTURAS DE DATOS II","SD","ORDINARIO"
"189","2021-A","I5898","INGENIERIA DE SOFTWARE I","SD","EXTRAORDINARIO"
"189","2021-B","I5889","SEMINARIO DE SOLUCION DE PROBLEMAS DE ESTRUCTURAS DE DATOS II","84","ORDINARIO"
"189","2021-B","I5897","ESTADISTICA Y PROCESOS ESTOCASTICOS","100","ORDINARIO"
"189","2021-B","I5884","ALGORITMIA","81","ORDINARIO"
"189","2021-B","I5908","ADMINISTRACION DE SERVIDORES","SD","EXTRAORDINARIO"
"189","2021-B","I5908","ADMINISTRACION DE SERVIDORES","SD","ORDINARIO"
"189","2021-B","I5907","ADMINISTRACION DE REDES","SD","EXTRAORDINARIO"
"189","2021-B","I5907","ADMINISTRACION DE REDES","SD","ORDINARIO"
"189","2021-B","I5898","INGENIERIA DE SOFTWARE I","SD","EXTRAORDINARIO"
"189","2021-B","I5898","INGENIERIA DE SOFTWARE I","SD","ORDINARIO"
"189","2021-B","I5888","ESTRUCTURAS DE DATOS II","81","ORDINARIO"
"189","2022-A","I5891","SEMINARIO DE SOLUCION DE PROBLEMAS DE BASES DE DATOS","SD","ORDINARIO"
"189","2022-A","I5908","ADMINISTRACION DE SERVIDORES","75","ORDINARIO"
"189","2022-A","I5909","PROGRAMACION PARA INTERNET","SD","ORDINARIO"
"189","2022-A","I5909","PROGRAMACION PARA INTERNET","SD","EXTRAORDINARIO"
"189","2022-A","I5905","SEGURIDAD DE LA INFORMACION","SD","ORDINARIO"
